,customer_id,txn_date,txn_type,txn_amount
5265,38,2020-03-07,purchase,42
5266,38,2020-02-14,purchase,894
5267,38,2020-01-30,deposit,728
5268,107,2020-01-16,purchase,682
5269,107,2020-02-17,withdrawal,546
5270,183,2020-03-07,purchase,862
5271,183,2020-04-01,deposit,706
5272,183,2020-03-23,withdrawal,352
5273,183,2020-02-28,withdrawal,858
5274,183,2020-02-13,withdrawal,983
5275,183,2020-03-09,withdrawal,275
5276,183,2020-04-15,withdrawal,596
5277,183,2020-04-01,withdrawal,22
5278,183,2020-03-07,purchase,181
5279,183,2020-04-10,deposit,173
5280,183,2020-01-28,purchase,392
5281,183,2020-01-31,withdrawal,992
5282,183,2020-02-09,withdrawal,435
5283,183,2020-01-29,deposit,743
5284,183,2020-03-18,withdrawal,684
5285,183,2020-04-11,withdrawal,738
5286,183,2020-02-12,purchase,876
5287,183,2020-02-09,purchase,37
5288,397,2020-02-05,deposit,133
5289,397,2020-03-11,purchase,73
5290,397,2020-03-10,deposit,676
5291,102,2020-03-26,withdrawal,584
5292,102,2020-03-18,deposit,984
5293,102,2020-02-16,deposit,562
5294,102,2020-03-09,purchase,772
5295,102,2020-02-06,deposit,438
5296,102,2020-04-08,withdrawal,507
5297,102,2020-04-06,withdrawal,468
5298,102,2020-02-12,purchase,243
5299,102,2020-03-15,withdrawal,329
5300,102,2020-02-11,purchase,926
5301,102,2020-04-15,deposit,516
5302,102,2020-04-18,withdrawal,31
5303,102,2020-03-14,withdrawal,395
5304,102,2020-03-18,deposit,639
5305,102,2020-03-10,deposit,591
5306,102,2020-03-09,deposit,303
5307,102,2020-02-17,purchase,265
5308,102,2020-02-21,deposit,945
5309,102,2020-04-02,deposit,192
5310,102,2020-04-17,withdrawal,921
5311,182,2020-03-16,withdrawal,798
5312,182,2020-02-23,deposit,447
5313,182,2020-02-25,deposit,600
5314,182,2020-02-04,purchase,868
5315,182,2020-04-01,withdrawal,239
5316,182,2020-02-24,withdrawal,321
5317,182,2020-04-05,deposit,923
5318,141,2020-04-04,deposit,425
5319,141,2020-02-29,deposit,384
5320,141,2020-01-20,purchase,320
5321,141,2020-03-19,deposit,630
5322,141,2020-01-22,purchase,983
5323,141,2020-02-03,deposit,588
5324,141,2020-02-06,deposit,50
5325,141,2020-02-28,deposit,830
5326,494,2020-02-03,withdrawal,286
5327,494,2020-02-13,deposit,666
5328,494,2020-03-12,deposit,538
5329,252,2020-01-28,purchase,693
5330,252,2020-04-24,withdrawal,156
5331,297,2020-02-20,purchase,741
5332,297,2020-01-26,deposit,973
5333,297,2020-02-28,withdrawal,113
5334,297,2020-02-17,withdrawal,151
5335,297,2020-03-30,deposit,514
5336,297,2020-03-22,purchase,377
5337,297,2020-04-17,deposit,278
5338,297,2020-01-29,purchase,53
5339,297,2020-03-07,deposit,822
5340,297,2020-03-20,purchase,391
5341,297,2020-02-02,deposit,809
5342,297,2020-03-14,purchase,149
5343,297,2020-01-30,withdrawal,886
5344,297,2020-02-18,withdrawal,382
5345,297,2020-01-30,deposit,47
5346,297,2020-02-21,deposit,613
5347,431,2020-02-20,purchase,739
5348,431,2020-01-18,deposit,158
5349,431,2020-01-20,purchase,659
5350,324,2020-03-29,deposit,987
5351,324,2020-01-28,purchase,818
5352,324,2020-01-04,deposit,483
5353,324,2020-02-09,deposit,764
5354,324,2020-03-29,withdrawal,669
5355,324,2020-03-22,deposit,185
5356,6,2020-01-14,purchase,40
5357,6,2020-03-16,deposit,535
5358,6,2020-02-27,deposit,106
5359,6,2020-03-23,purchase,968
5360,6,2020-02-24,deposit,240
5361,6,2020-01-25,deposit,796
5362,6,2020-03-01,withdrawal,500
5363,6,2020-01-18,purchase,66
5364,6,2020-03-31,withdrawal,405
5365,6,2020-03-15,deposit,763
5366,6,2020-01-28,purchase,777
5367,6,2020-01-14,purchase,11
5368,6,2020-03-03,deposit,582
5369,6,2020-03-26,withdrawal,484
5370,6,2020-03-04,deposit,250
5371,6,2020-02-27,withdrawal,169
5372,6,2020-02-10,purchase,962
5373,6,2020-03-10,deposit,619
5374,262,2020-03-11,deposit,264
5375,262,2020-02-18,withdrawal,584
5376,262,2020-03-23,purchase,871
5377,262,2020-01-23,purchase,57
5378,262,2020-03-19,deposit,646
5379,262,2020-03-24,purchase,28
5380,262,2020-03-07,withdrawal,516
5381,262,2020-03-25,deposit,155
5382,262,2020-03-20,deposit,610
5383,262,2020-01-11,withdrawal,368
5384,262,2020-02-15,purchase,702
5385,262,2020-02-16,purchase,227
5386,262,2020-03-06,deposit,97
5387,262,2020-03-31,withdrawal,130
5388,262,2020-02-17,purchase,16
5389,262,2020-01-04,withdrawal,728
5390,341,2020-03-19,withdrawal,958
5391,341,2020-04-18,withdrawal,168
5392,341,2020-03-10,withdrawal,310
5393,341,2020-03-30,deposit,8
5394,341,2020-02-26,withdrawal,576
5395,341,2020-04-24,deposit,207
5396,341,2020-02-12,deposit,77
5397,341,2020-02-27,purchase,719
5398,121,2020-03-06,withdrawal,869
5399,121,2020-03-15,purchase,878
5400,121,2020-02-15,purchase,711
5401,121,2020-02-20,purchase,543
5402,121,2020-01-20,deposit,19
5403,121,2020-03-11,deposit,26
5404,121,2020-02-29,deposit,230
5405,121,2020-02-04,deposit,328
5406,121,2020-01-28,deposit,774
5407,121,2020-01-22,deposit,864
5408,27,2020-02-25,deposit,692
5409,27,2020-01-16,withdrawal,263
5410,27,2020-03-16,deposit,521
5411,27,2020-03-11,withdrawal,992
5412,27,2020-01-05,deposit,161
5413,27,2020-03-03,purchase,769
5414,27,2020-02-28,deposit,911
5415,27,2020-01-08,deposit,134
5416,27,2020-03-13,deposit,71
5417,27,2020-02-07,deposit,734
5418,27,2020-02-02,withdrawal,666
5419,27,2020-02-14,withdrawal,690
5420,27,2020-03-12,purchase,175
5421,27,2020-01-02,withdrawal,604
5422,27,2020-01-25,withdrawal,583
5423,27,2020-03-25,purchase,569
5424,27,2020-02-16,purchase,505
5425,27,2020-01-21,purchase,843
5426,27,2020-03-14,purchase,490
5427,248,2020-04-05,deposit,844
5428,248,2020-02-10,withdrawal,617
5429,248,2020-03-04,purchase,938
5430,248,2020-04-19,deposit,175
5431,248,2020-02-04,deposit,980
5432,248,2020-04-08,withdrawal,620
5433,248,2020-04-10,withdrawal,166
5434,248,2020-03-26,deposit,572
5435,248,2020-03-13,deposit,654
5436,489,2020-04-05,withdrawal,31
5437,489,2020-03-09,deposit,912
5438,489,2020-03-26,purchase,527
5439,489,2020-03-23,purchase,63
5440,489,2020-04-11,withdrawal,114
5441,489,2020-02-16,purchase,603
5442,489,2020-04-11,purchase,66
5443,489,2020-02-10,deposit,545
5444,489,2020-02-28,deposit,540
5445,489,2020-04-12,deposit,185
5446,489,2020-02-17,deposit,770
5447,489,2020-03-28,deposit,231
5448,489,2020-04-12,deposit,523
5449,489,2020-04-10,deposit,826
5450,489,2020-04-09,deposit,673
5451,489,2020-03-10,deposit,981
5452,445,2020-04-20,deposit,477
5453,445,2020-04-17,deposit,663
5454,445,2020-02-07,purchase,982
5455,445,2020-02-12,withdrawal,374
5456,445,2020-04-17,withdrawal,371
5457,445,2020-01-25,deposit,832
5458,445,2020-04-22,withdrawal,483
5459,445,2020-01-29,deposit,331
5460,445,2020-03-11,withdrawal,454
5461,445,2020-02-06,deposit,471
5462,445,2020-04-01,withdrawal,395
5463,445,2020-03-05,deposit,428
5464,445,2020-01-26,purchase,635
5465,445,2020-03-05,withdrawal,144
5466,445,2020-02-17,deposit,415
5467,445,2020-04-06,purchase,303
5468,145,2020-01-19,purchase,112
5469,145,2020-02-23,deposit,724
5470,145,2020-02-15,purchase,980
5471,145,2020-02-19,deposit,753
5472,145,2020-03-02,withdrawal,776
5473,145,2020-01-07,withdrawal,6
5474,145,2020-01-07,purchase,585
5475,145,2020-02-11,withdrawal,283
5476,145,2020-01-27,withdrawal,996
5477,145,2020-01-13,withdrawal,373
5478,145,2020-03-12,purchase,998
5479,145,2020-03-03,purchase,890
5480,145,2020-01-08,purchase,972
5481,145,2020-01-06,withdrawal,372
5482,145,2020-03-24,deposit,515
5483,145,2020-02-01,withdrawal,54
5484,145,2020-02-15,deposit,921
5485,43,2020-02-14,withdrawal,96
5486,43,2020-03-27,deposit,716
5487,43,2020-03-18,withdrawal,412
5488,43,2020-02-20,purchase,314
5489,43,2020-04-07,purchase,842
5490,43,2020-02-23,purchase,670
5491,43,2020-01-31,withdrawal,519
5492,43,2020-03-08,deposit,971
5493,43,2020-04-24,deposit,518
5494,43,2020-02-09,deposit,875
5495,82,2020-03-14,deposit,778
5496,82,2020-02-04,purchase,74
5497,82,2020-01-27,deposit,854
5498,82,2020-01-28,withdrawal,760
5499,82,2020-04-03,purchase,419
5500,82,2020-03-15,deposit,789
5501,82,2020-01-15,purchase,972
5502,82,2020-01-28,withdrawal,436
5503,82,2020-01-30,purchase,900
5504,82,2020-01-26,purchase,889
5505,82,2020-04-02,purchase,946
5506,82,2020-03-10,withdrawal,764
5507,82,2020-03-06,withdrawal,66
5508,82,2020-01-16,withdrawal,979
5509,82,2020-01-18,withdrawal,193
5510,315,2020-02-08,deposit,54
5511,315,2020-03-26,deposit,938
5512,315,2020-01-22,deposit,911
5513,444,2020-03-25,purchase,378
5514,444,2020-03-09,deposit,822
5515,444,2020-02-09,withdrawal,805
5516,444,2020-03-30,withdrawal,671
5517,444,2020-02-02,purchase,14
5518,444,2020-01-11,purchase,586
5519,444,2020-03-07,deposit,906
5520,444,2020-02-10,withdrawal,442
5521,444,2020-04-08,withdrawal,321
5522,48,2020-01-14,purchase,144
5523,48,2020-03-07,purchase,600
5524,48,2020-01-23,withdrawal,440
5525,48,2020-02-16,purchase,84
5526,48,2020-01-23,withdrawal,955
5527,48,2020-01-09,withdrawal,784
5528,48,2020-02-23,deposit,856
5529,48,2020-01-29,deposit,471
5530,48,2020-01-27,deposit,166
5531,48,2020-02-05,purchase,950
5532,48,2020-03-26,purchase,645
5533,48,2020-02-29,withdrawal,189
5534,48,2020-02-17,withdrawal,38
5535,48,2020-01-25,withdrawal,236
5536,48,2020-01-23,purchase,339
5537,48,2020-01-14,purchase,534
5538,48,2020-02-15,withdrawal,199
5539,48,2020-03-17,deposit,472
5540,425,2020-03-04,deposit,275
5541,425,2020-03-08,deposit,287
5542,425,2020-02-21,purchase,102
5543,425,2020-02-14,deposit,708
5544,425,2020-04-07,purchase,431
5545,425,2020-04-04,withdrawal,347
5546,425,2020-02-21,deposit,250
5547,425,2020-02-16,purchase,483
5548,425,2020-02-18,deposit,55
5549,425,2020-02-20,withdrawal,483
5550,425,2020-02-29,purchase,513
5551,425,2020-01-15,purchase,245
5552,422,2020-03-08,deposit,944
5553,422,2020-03-14,purchase,256
5554,422,2020-02-02,purchase,8
5555,422,2020-03-02,purchase,641
5556,422,2020-04-07,withdrawal,878
5557,422,2020-04-20,purchase,791
5558,422,2020-04-11,deposit,355
5559,422,2020-03-24,deposit,242
5560,422,2020-02-29,deposit,434
5561,422,2020-03-22,purchase,488
5562,422,2020-02-08,withdrawal,653
5563,422,2020-02-07,deposit,364
5564,422,2020-04-06,purchase,210
5565,422,2020-02-08,withdrawal,779
5566,422,2020-04-11,purchase,787
5567,422,2020-02-28,deposit,442
5568,422,2020-02-13,purchase,465
5569,422,2020-02-04,purchase,947
5570,422,2020-03-02,deposit,814
5571,422,2020-02-29,purchase,405
5572,493,2020-02-20,withdrawal,894
5573,493,2020-04-07,deposit,918
5574,493,2020-02-29,withdrawal,465
5575,493,2020-02-14,deposit,173
5576,493,2020-04-12,withdrawal,832
5577,493,2020-02-14,withdrawal,483
5578,457,2020-02-26,withdrawal,729
5579,457,2020-03-18,deposit,248
5580,457,2020-03-30,purchase,107
5581,457,2020-03-13,deposit,341
5582,457,2020-02-12,deposit,300
5583,457,2020-03-20,purchase,962
5584,457,2020-04-19,purchase,471
5585,457,2020-04-13,deposit,467
5586,457,2020-01-24,withdrawal,462
5587,179,2020-01-13,deposit,470
5588,179,2020-02-15,withdrawal,443
5589,179,2020-01-14,purchase,882
5590,179,2020-03-05,purchase,300
5591,179,2020-03-11,withdrawal,831
5592,179,2020-03-19,purchase,597
5593,179,2020-01-26,withdrawal,488
5594,179,2020-03-17,withdrawal,283
5595,179,2020-02-09,purchase,638
5596,179,2020-02-05,withdrawal,106
5597,179,2020-02-01,purchase,752
5598,179,2020-03-31,withdrawal,675
5599,179,2020-03-20,deposit,516
5600,179,2020-03-14,purchase,688
5601,179,2020-03-05,withdrawal,740
5602,179,2020-01-28,withdrawal,39
5603,179,2020-01-11,purchase,892
5604,179,2020-02-10,purchase,384
5605,179,2020-02-15,deposit,691
5606,179,2020-01-26,deposit,58
5607,179,2020-03-27,purchase,969
5608,41,2020-04-25,withdrawal,739
5609,41,2020-03-23,deposit,582
5610,41,2020-03-26,purchase,617
5611,41,2020-02-02,deposit,443
5612,41,2020-03-12,deposit,151
5613,41,2020-03-27,deposit,689
5614,41,2020-02-06,deposit,84
5615,41,2020-03-22,deposit,232
5616,41,2020-03-25,deposit,872
5617,41,2020-03-26,deposit,65
5618,41,2020-03-15,purchase,397
5619,41,2020-03-12,purchase,293
5620,41,2020-01-31,withdrawal,836
5621,41,2020-03-05,deposit,914
5622,41,2020-02-23,deposit,898
5623,41,2020-03-30,purchase,136
5624,41,2020-04-04,withdrawal,177
5625,39,2020-04-09,withdrawal,529
5626,39,2020-02-19,withdrawal,281
5627,39,2020-04-17,deposit,933
5628,39,2020-03-27,withdrawal,55
5629,39,2020-02-15,deposit,792
5630,39,2020-01-22,deposit,433
5631,39,2020-03-25,withdrawal,409
5632,39,2020-04-09,deposit,939
5633,39,2020-04-13,withdrawal,644
5634,39,2020-02-27,purchase,233
5635,39,2020-02-10,deposit,73
5636,39,2020-02-01,deposit,608
5637,39,2020-04-08,withdrawal,240
5638,39,2020-03-04,deposit,536
5639,39,2020-04-04,purchase,28
5640,39,2020-04-01,purchase,375
5641,235,2020-03-16,deposit,530
5642,235,2020-02-06,deposit,428
5643,235,2020-02-22,deposit,535
5644,235,2020-01-22,purchase,890
5645,235,2020-02-25,deposit,524
5646,235,2020-03-20,withdrawal,30
5647,235,2020-01-31,purchase,877
5648,235,2020-01-10,purchase,919
5649,203,2020-01-09,purchase,650
5650,203,2020-01-25,deposit,293
5651,203,2020-03-07,purchase,647
5652,203,2020-02-26,purchase,416
5653,203,2020-03-27,deposit,169
5654,203,2020-03-31,purchase,608
5655,203,2020-02-29,deposit,639
5656,203,2020-03-29,deposit,520
5657,203,2020-02-17,deposit,670
5658,203,2020-01-20,deposit,789
5659,203,2020-01-18,deposit,812
5660,203,2020-02-27,purchase,133
5661,203,2020-03-16,deposit,404
5662,203,2020-03-14,deposit,510
5663,203,2020-01-29,purchase,4
5664,203,2020-04-04,withdrawal,24
5665,203,2020-02-21,withdrawal,622
5666,203,2020-01-08,deposit,318
5667,203,2020-03-10,purchase,358
5668,203,2020-02-05,withdrawal,57
5669,203,2020-02-07,deposit,862
5670,119,2020-04-10,deposit,417
5671,119,2020-03-09,withdrawal,969
5672,233,2020-02-08,deposit,234
5673,233,2020-02-28,purchase,528
5674,233,2020-02-14,deposit,572
5675,233,2020-03-01,deposit,832
5676,233,2020-01-08,deposit,833
5677,233,2020-02-12,deposit,837
5678,233,2020-01-21,purchase,471
5679,233,2020-01-23,deposit,445
5680,233,2020-01-17,deposit,801
5681,451,2020-04-06,withdrawal,117
5682,451,2020-04-09,withdrawal,595
5683,451,2020-02-28,withdrawal,807
5684,451,2020-02-06,purchase,853
5685,451,2020-03-13,deposit,668
5686,451,2020-04-19,deposit,601
5687,451,2020-02-19,withdrawal,563
5688,392,2020-02-07,deposit,223
5689,392,2020-03-04,purchase,120
5690,392,2020-04-01,withdrawal,503
5691,392,2020-04-12,purchase,70
5692,392,2020-03-09,withdrawal,416
5693,392,2020-02-06,deposit,995
5694,392,2020-01-29,withdrawal,60
5695,392,2020-04-21,deposit,328
5696,491,2020-02-24,deposit,512
5697,491,2020-01-19,withdrawal,837
5698,491,2020-03-12,deposit,892
5699,491,2020-02-07,deposit,3
5700,491,2020-02-09,deposit,442
5701,491,2020-03-04,withdrawal,921
5702,491,2020-03-08,purchase,526
5703,491,2020-03-18,withdrawal,759
5704,491,2020-03-04,withdrawal,334
5705,491,2020-01-27,deposit,943
5706,491,2020-03-28,purchase,969
5707,491,2020-01-30,purchase,127
5708,491,2020-02-11,withdrawal,656
5709,393,2020-03-05,deposit,867
5710,393,2020-04-04,withdrawal,68
5711,393,2020-03-29,withdrawal,356
5712,393,2020-03-29,deposit,776
5713,393,2020-02-04,withdrawal,62
5714,393,2020-02-08,deposit,98
5715,393,2020-02-01,purchase,577
5716,393,2020-03-17,withdrawal,727
5717,393,2020-03-25,purchase,327
5718,393,2020-04-05,purchase,317
5719,393,2020-03-21,deposit,739
5720,393,2020-01-30,deposit,541
5721,393,2020-03-01,deposit,720
5722,393,2020-04-10,purchase,476
5723,393,2020-03-02,withdrawal,310
5724,115,2020-02-01,purchase,400
5725,115,2020-03-03,deposit,747
5726,115,2020-03-07,deposit,672
5727,115,2020-04-06,deposit,20
5728,115,2020-02-08,withdrawal,196
5729,115,2020-03-30,deposit,361
5730,115,2020-02-25,purchase,393
5731,115,2020-03-28,purchase,51
5732,115,2020-04-06,withdrawal,945
5733,150,2020-02-19,purchase,264
5734,150,2020-01-05,withdrawal,715
5735,150,2020-03-24,withdrawal,807
5736,150,2020-02-03,deposit,63
5737,150,2020-04-01,withdrawal,825
5738,150,2020-02-28,deposit,206
5739,150,2020-03-20,deposit,715
5740,150,2020-02-09,purchase,546
5741,150,2020-01-15,withdrawal,869
5742,150,2020-02-12,purchase,371
5743,150,2020-01-18,withdrawal,176
5744,150,2020-01-22,deposit,166
5745,150,2020-01-27,deposit,925
5746,275,2020-04-13,deposit,934
5747,275,2020-03-28,purchase,768
5748,275,2020-03-19,withdrawal,869
5749,275,2020-03-25,purchase,473
5750,275,2020-04-07,withdrawal,643
5751,275,2020-04-22,withdrawal,445
5752,275,2020-04-11,purchase,676
5753,275,2020-02-27,withdrawal,281
5754,275,2020-03-02,deposit,127
5755,275,2020-03-14,deposit,600
5756,275,2020-02-16,withdrawal,918
5757,275,2020-04-09,withdrawal,220
5758,275,2020-03-05,deposit,377
5759,275,2020-02-10,purchase,390
5760,275,2020-02-24,deposit,53
5761,275,2020-03-06,deposit,763
5762,275,2020-03-01,withdrawal,481
5763,275,2020-03-30,withdrawal,924
5764,275,2020-04-23,deposit,854
5765,438,2020-03-08,withdrawal,802
5766,438,2020-02-01,purchase,93
5767,438,2020-01-31,deposit,957
5768,438,2020-02-12,withdrawal,159
5769,438,2020-02-26,deposit,858
5770,438,2020-01-20,withdrawal,538
5771,438,2020-03-07,deposit,273
5772,438,2020-02-13,deposit,890
5773,438,2020-01-12,deposit,705
5774,438,2020-01-13,withdrawal,68
5775,438,2020-03-25,purchase,861
5776,153,2020-03-23,deposit,683
5777,153,2020-03-27,purchase,178
5778,153,2020-01-26,withdrawal,703
5779,153,2020-02-07,deposit,664
5780,153,2020-03-31,purchase,845
5781,153,2020-03-10,deposit,378
5782,153,2020-02-01,purchase,302
5783,153,2020-02-24,deposit,353
5784,153,2020-02-20,deposit,959
5785,153,2020-02-25,withdrawal,107
5786,153,2020-02-15,deposit,752
5787,153,2020-01-22,purchase,987
5788,153,2020-02-06,withdrawal,181
5789,153,2020-02-08,purchase,578
5790,153,2020-03-21,purchase,274
5791,153,2020-01-22,withdrawal,587
5792,153,2020-01-23,withdrawal,431
5793,153,2020-02-26,purchase,382
5794,153,2020-03-07,purchase,683
5795,316,2020-02-25,purchase,305
5796,316,2020-02-17,purchase,851
5797,316,2020-03-12,purchase,208
5798,316,2020-02-06,purchase,663
5799,316,2020-02-27,purchase,848
5800,316,2020-03-09,deposit,264
5801,316,2020-03-31,purchase,872
5802,349,2020-03-10,withdrawal,818
5803,349,2020-02-08,deposit,362
5804,349,2020-02-01,deposit,498
5805,349,2020-01-18,purchase,981
5806,349,2020-02-26,withdrawal,885
5807,349,2020-04-14,deposit,545
5808,349,2020-03-02,deposit,49
5809,349,2020-02-15,purchase,171
5810,349,2020-03-27,deposit,881
5811,349,2020-01-31,withdrawal,436
5812,349,2020-04-03,deposit,110
5813,349,2020-03-28,deposit,665
5814,349,2020-03-03,deposit,747
5815,349,2020-03-20,deposit,934
5816,349,2020-03-27,withdrawal,109
5817,77,2020-03-07,deposit,92
5818,77,2020-02-19,deposit,381
5819,77,2020-03-08,withdrawal,412
5820,77,2020-03-01,deposit,616
5821,474,2020-02-08,withdrawal,789
5822,474,2020-03-08,withdrawal,398
5823,224,2020-02-22,purchase,336
5824,224,2020-03-26,deposit,486
5825,224,2020-04-04,deposit,212
5826,224,2020-03-28,purchase,910
5827,224,2020-03-12,withdrawal,907
5828,224,2020-02-14,purchase,765
5829,224,2020-02-13,purchase,491
5830,224,2020-02-20,deposit,899
5831,224,2020-03-31,withdrawal,927
5832,224,2020-03-13,deposit,883
5833,214,2020-02-21,withdrawal,626
5834,214,2020-01-20,deposit,191
5835,214,2020-01-21,purchase,940
5836,214,2020-01-31,purchase,21
5837,214,2020-03-04,deposit,116
5838,214,2020-02-22,withdrawal,233
5839,214,2020-02-23,deposit,438
5840,214,2020-04-10,deposit,347
5841,214,2020-03-02,deposit,698
5842,214,2020-04-06,purchase,546
5843,214,2020-03-05,deposit,780
5844,214,2020-02-12,withdrawal,645
