,_month,_year,month_year,interest_id,composition,index_value,ranking,percentile_ranking
13102,8,2019,08-2019,6065,2.13,0.8,1147,0.17
13103,8,2019,08-2019,6050,1.9,0.79,1148,0.09
13104,8,2019,08-2019,19599,1.66,0.77,1149,0
13105,NULL,NULL,NULL,NULL,9.66,4.41,1,99.92
13106,NULL,NULL,NULL,NULL,9.23,3.8,2,99.83
13107,NULL,NULL,NULL,NULL,7.09,3.58,3,99.75
13108,NULL,NULL,NULL,NULL,7.72,3.56,4,99.66
13109,NULL,NULL,NULL,NULL,7.79,3.55,5,99.58
13110,NULL,NULL,NULL,NULL,8.59,3.5,6,99.5
13111,NULL,NULL,NULL,NULL,8.62,3.36,7,99.41
13112,NULL,NULL,NULL,NULL,7.08,3.29,8,99.33
13113,NULL,NULL,NULL,NULL,7.41,3.28,9,99.25
13114,NULL,NULL,NULL,NULL,6.7,3.24,10,99.16
13115,NULL,NULL,NULL,NULL,6.77,3.22,11,99.08
13116,NULL,NULL,NULL,NULL,6.39,3.2,12,98.99
13117,NULL,NULL,NULL,NULL,6.43,3.16,13,98.91
13118,NULL,NULL,NULL,NULL,7.21,3.16,13,98.91
13119,NULL,NULL,NULL,NULL,6.14,3.15,15,98.74
13120,NULL,NULL,NULL,NULL,6.84,3.15,15,98.74
13121,NULL,NULL,NULL,NULL,6.12,3.14,17,98.58
13122,NULL,NULL,NULL,NULL,7.26,3.12,18,98.49
13123,NULL,NULL,NULL,NULL,6.58,3.1,19,98.41
13124,NULL,NULL,NULL,NULL,6.64,3.09,20,98.32
13125,NULL,NULL,NULL,NULL,7.45,3.03,21,98.24
13126,NULL,NULL,NULL,NULL,6.83,3.01,22,98.16
13127,NULL,NULL,NULL,NULL,6.27,3,23,98.07
13128,NULL,NULL,NULL,NULL,5.85,2.99,24,97.99
13129,NULL,NULL,NULL,NULL,6.14,2.98,25,97.91
13130,NULL,NULL,NULL,NULL,7.22,2.98,25,97.91
13131,NULL,NULL,NULL,NULL,6.66,2.97,27,97.74
13132,NULL,NULL,NULL,NULL,6.16,2.97,27,97.74
13133,NULL,NULL,NULL,NULL,6.2,2.96,29,97.57
13134,NULL,NULL,NULL,NULL,7.26,2.94,30,97.49
13135,NULL,NULL,NULL,NULL,5.92,2.94,30,97.49
13136,NULL,NULL,NULL,NULL,6.48,2.93,32,97.32
13137,NULL,NULL,NULL,NULL,6.26,2.91,33,97.24
13138,NULL,NULL,NULL,NULL,6.7,2.91,33,97.24
13139,NULL,NULL,NULL,NULL,5.64,2.88,35,97.07
13140,NULL,NULL,NULL,NULL,7.48,2.87,36,96.98
13141,NULL,NULL,NULL,NULL,6.85,2.87,36,96.98
13142,NULL,NULL,NULL,NULL,6.11,2.87,36,96.98
13143,NULL,NULL,NULL,NULL,6.51,2.87,36,96.98
13144,NULL,NULL,NULL,NULL,5.64,2.86,40,96.65
13145,NULL,NULL,NULL,NULL,6.1,2.86,40,96.65
13146,NULL,NULL,NULL,NULL,5.99,2.86,40,96.65
13147,NULL,NULL,NULL,NULL,6.86,2.85,43,96.4
13148,NULL,NULL,NULL,NULL,6.15,2.69,70,94.14
13149,NULL,NULL,NULL,NULL,6.15,2.67,71,94.05
13150,NULL,NULL,NULL,NULL,8.62,2.66,72,93.97
13151,NULL,NULL,NULL,NULL,6.73,2.66,72,93.97
13152,NULL,NULL,NULL,NULL,5.92,2.66,72,93.97
13153,NULL,NULL,NULL,NULL,6.59,2.66,72,93.97
13154,NULL,NULL,NULL,NULL,5.11,2.65,76,93.63
13155,NULL,NULL,NULL,NULL,6.5,2.65,76,93.63
13156,NULL,NULL,NULL,NULL,5.58,2.64,78,93.47
13157,NULL,NULL,NULL,NULL,5.51,2.63,79,93.38
13158,NULL,NULL,NULL,NULL,8.21,2.63,79,93.38
13159,NULL,NULL,NULL,NULL,5.45,2.63,79,93.38
13160,NULL,NULL,NULL,NULL,5.19,2.62,82,93.13
13161,NULL,NULL,NULL,NULL,5.7,2.61,83,93.05
13162,NULL,NULL,NULL,NULL,5.34,2.6,84,92.96
13163,NULL,NULL,NULL,NULL,5.28,2.6,84,92.96
13164,NULL,NULL,NULL,NULL,5.46,2.58,86,92.8
13165,NULL,NULL,NULL,NULL,5.23,2.58,86,92.8
13166,NULL,NULL,NULL,NULL,5.22,2.58,86,92.8
13167,NULL,NULL,NULL,NULL,5.41,2.57,89,92.55
13168,NULL,NULL,NULL,NULL,5.36,2.57,89,92.55
13169,NULL,NULL,NULL,NULL,6.83,2.56,91,92.38
13170,NULL,NULL,NULL,NULL,6.07,2.55,92,92.29
13171,NULL,NULL,NULL,NULL,6.31,2.55,92,92.29
13172,NULL,NULL,NULL,NULL,5.27,2.53,94,92.13
13173,NULL,NULL,NULL,NULL,6.53,2.53,94,92.13
13174,NULL,NULL,NULL,NULL,5.04,2.53,94,92.13
13175,NULL,NULL,NULL,NULL,5.46,2.53,94,92.13
13176,NULL,NULL,NULL,NULL,5,2.52,98,91.79
13177,NULL,NULL,NULL,NULL,5.63,2.51,99,91.71
13178,NULL,NULL,NULL,NULL,5.5,2.51,99,91.71
13179,NULL,NULL,NULL,NULL,4.9,2.5,101,91.54
13180,NULL,NULL,NULL,NULL,5.22,2.5,101,91.54
13181,NULL,NULL,NULL,NULL,5.96,2.5,101,91.54
13182,NULL,NULL,NULL,NULL,6.11,2.5,101,91.54
13183,NULL,NULL,NULL,NULL,5.71,2.49,105,91.21
13184,NULL,NULL,NULL,NULL,4.8,2.48,106,91.12
13185,NULL,NULL,NULL,NULL,4.77,2.48,106,91.12
13186,NULL,NULL,NULL,NULL,4.7,2.48,106,91.12
13187,NULL,NULL,NULL,NULL,4.77,2.48,106,91.12
13188,NULL,NULL,NULL,NULL,4.92,2.46,110,90.79
13189,NULL,NULL,NULL,NULL,3.52,2.45,111,90.7
13190,NULL,NULL,NULL,NULL,5.4,2.45,111,90.7
13191,NULL,NULL,NULL,NULL,4.95,2.44,113,90.54
13192,NULL,NULL,NULL,NULL,5.22,2.44,113,90.54
13193,NULL,NULL,NULL,NULL,5.95,2.44,113,90.54
13194,NULL,NULL,NULL,NULL,6.1,2.44,113,90.54
13195,NULL,NULL,NULL,NULL,5.99,2.44,113,90.54
13196,NULL,NULL,NULL,NULL,4.87,2.44,113,90.54
13197,NULL,NULL,NULL,NULL,5.12,2.44,113,90.54
13198,NULL,NULL,NULL,NULL,3.15,2.43,120,89.95
13199,NULL,NULL,NULL,NULL,5.1,2.42,121,89.87
13200,NULL,NULL,NULL,NULL,4.42,2.42,121,89.87
13201,NULL,NULL,NULL,NULL,3.36,2.41,123,89.7
13202,NULL,NULL,NULL,NULL,6.23,2.41,123,89.7
13203,NULL,NULL,NULL,NULL,4.94,2.41,123,89.7
13204,NULL,NULL,NULL,NULL,5.86,2.41,123,89.7
13205,NULL,NULL,NULL,NULL,4.61,2.41,123,89.7
13206,NULL,NULL,NULL,NULL,4.87,2.4,128,89.28
13207,NULL,NULL,NULL,NULL,4.79,2.4,128,89.28
13208,NULL,NULL,NULL,NULL,6.59,2.4,128,89.28
13209,NULL,NULL,NULL,NULL,4.92,2.4,128,89.28
13210,NULL,NULL,NULL,NULL,4.4,2.4,128,89.28
13211,NULL,NULL,NULL,NULL,5.15,2.4,128,89.28
13212,NULL,NULL,NULL,NULL,5.43,2.39,134,88.78
13213,NULL,NULL,NULL,NULL,5.11,2.39,134,88.78
13214,NULL,NULL,NULL,NULL,4.38,2.39,134,88.78
13215,NULL,NULL,NULL,NULL,5.16,2.38,137,88.53
13216,NULL,NULL,NULL,NULL,4.91,2.38,137,88.53
13217,NULL,NULL,NULL,NULL,4.67,2.38,137,88.53
13218,NULL,NULL,NULL,NULL,5.47,2.38,137,88.53
13219,NULL,NULL,NULL,NULL,5.42,2.38,137,88.53
13220,NULL,NULL,NULL,NULL,4.66,2.38,137,88.53
13221,NULL,NULL,NULL,NULL,5.36,2.38,137,88.53
13222,NULL,NULL,NULL,NULL,4.43,2.38,137,88.53
13223,NULL,NULL,NULL,NULL,6.04,2.37,145,87.86
13224,NULL,NULL,NULL,NULL,4.95,2.36,146,87.77
13225,NULL,NULL,NULL,NULL,5.95,2.36,146,87.77
13226,NULL,NULL,NULL,NULL,5.49,2.36,146,87.77
13227,NULL,NULL,NULL,NULL,5,2.36,146,87.77
13228,NULL,NULL,NULL,NULL,5.33,2.36,146,87.77
13229,NULL,NULL,NULL,NULL,5.36,2.35,151,87.35
13230,NULL,NULL,NULL,NULL,5.98,2.35,151,87.35
13231,NULL,NULL,NULL,NULL,5.32,2.34,153,87.19
13232,NULL,NULL,NULL,NULL,5,2.34,153,87.19
13233,NULL,NULL,NULL,NULL,5.67,2.34,153,87.19
13234,NULL,NULL,NULL,NULL,4.71,2.34,153,87.19
13235,NULL,NULL,NULL,NULL,5.37,2.34,153,87.19
13236,NULL,NULL,NULL,NULL,5.33,2.33,158,86.77
13237,NULL,NULL,NULL,NULL,3.65,2.33,158,86.77
13238,NULL,NULL,NULL,NULL,5.71,2.33,158,86.77
13239,NULL,NULL,NULL,NULL,4.81,2.33,158,86.77
13240,NULL,NULL,NULL,NULL,4.52,2.32,162,86.43
13241,NULL,NULL,NULL,NULL,4.88,2.32,162,86.43
13242,NULL,NULL,NULL,NULL,4.79,2.32,162,86.43
13243,NULL,NULL,NULL,NULL,5.06,2.32,162,86.43
13244,NULL,NULL,NULL,NULL,5,2.32,162,86.43
13245,NULL,NULL,NULL,NULL,5.29,2.32,162,86.43
13246,NULL,NULL,NULL,NULL,4.44,2.31,168,85.93
13247,NULL,NULL,NULL,NULL,5.19,2.31,168,85.93
13248,NULL,NULL,NULL,NULL,5.25,2.31,168,85.93
13249,NULL,NULL,NULL,NULL,4.46,2.31,168,85.93
13250,NULL,NULL,NULL,NULL,5.73,2.31,168,85.93
13251,NULL,NULL,NULL,NULL,4.61,2.3,173,85.51
13252,NULL,NULL,NULL,NULL,5.85,2.3,173,85.51
13253,NULL,NULL,NULL,NULL,4.9,2.3,173,85.51
13254,NULL,NULL,NULL,NULL,4.24,2.29,176,85.26
13255,NULL,NULL,NULL,NULL,5,2.29,176,85.26
13256,NULL,NULL,NULL,NULL,5,2.29,176,85.26
13257,NULL,NULL,NULL,NULL,5.52,2.29,176,85.26
13258,NULL,NULL,NULL,NULL,4.44,2.29,176,85.26
13259,NULL,NULL,NULL,NULL,5.3,2.29,176,85.26
13260,NULL,NULL,NULL,NULL,5.85,2.28,182,84.76
13261,NULL,NULL,NULL,NULL,4.84,2.27,183,84.67
13262,NULL,NULL,NULL,NULL,4.73,2.27,183,84.67
13263,NULL,NULL,NULL,NULL,4.81,2.26,185,84.51
13264,NULL,NULL,NULL,NULL,4.65,2.26,185,84.51
13265,NULL,NULL,NULL,NULL,5.21,2.25,187,84.34
13266,NULL,NULL,NULL,NULL,4.84,2.25,187,84.34
13267,NULL,NULL,NULL,NULL,4.87,2.25,187,84.34
13268,NULL,NULL,NULL,NULL,4.22,2.25,187,84.34
13269,NULL,NULL,NULL,NULL,5.71,2.25,187,84.34
13270,NULL,NULL,NULL,NULL,4.62,2.25,187,84.34
13271,NULL,NULL,NULL,NULL,6.41,2.25,187,84.34
13272,NULL,NULL,NULL,NULL,5.4,2.24,194,83.75
13273,NULL,NULL,NULL,NULL,4.29,2.24,194,83.75
13274,NULL,NULL,NULL,NULL,5.05,2.24,194,83.75
13275,NULL,NULL,NULL,NULL,4.7,2.24,194,83.75
13276,NULL,NULL,NULL,NULL,4.85,2.24,194,83.75
13277,NULL,NULL,NULL,NULL,5.77,2.24,194,83.75
13278,NULL,NULL,NULL,NULL,4.52,2.24,194,83.75
13279,NULL,NULL,NULL,NULL,4.91,2.23,201,83.17
13280,NULL,NULL,NULL,NULL,5.14,2.23,201,83.17
13281,NULL,NULL,NULL,NULL,5.37,2.23,201,83.17
13282,NULL,NULL,NULL,NULL,2.53,2.23,201,83.17
13283,NULL,NULL,NULL,NULL,4.64,2.22,205,82.83
13284,NULL,NULL,NULL,NULL,5.19,2.22,205,82.83
13285,NULL,NULL,NULL,NULL,4.65,2.22,205,82.83
13286,NULL,NULL,NULL,NULL,4.39,2.22,205,82.83
13287,NULL,NULL,NULL,NULL,4.74,2.22,205,82.83
13288,NULL,NULL,NULL,NULL,5.71,2.22,205,82.83
13289,NULL,NULL,NULL,NULL,4.57,2.22,205,82.83
13290,NULL,NULL,NULL,NULL,5.1,2.21,212,82.24
13291,NULL,NULL,NULL,NULL,4.64,2.21,212,82.24
13292,NULL,NULL,NULL,NULL,4.97,2.21,212,82.24
13293,NULL,NULL,NULL,NULL,4.75,2.21,212,82.24
13294,NULL,NULL,NULL,NULL,5.15,2.21,212,82.24
13295,NULL,NULL,NULL,NULL,4.76,2.21,212,82.24
13296,NULL,NULL,NULL,NULL,5.33,2.21,212,82.24
13297,NULL,NULL,NULL,NULL,4.85,2.2,219,81.66
13298,NULL,NULL,NULL,NULL,4.68,2.2,219,81.66
13299,NULL,NULL,NULL,NULL,5.06,2.2,219,81.66
13300,NULL,NULL,NULL,NULL,3.28,2.2,219,81.66
13301,NULL,NULL,NULL,NULL,4.98,2.19,223,81.32
13302,NULL,NULL,NULL,NULL,5.3,2.19,223,81.32
13303,NULL,NULL,NULL,NULL,5.48,2.19,223,81.32
13304,NULL,NULL,NULL,NULL,4.2,2.19,223,81.32
13305,NULL,NULL,NULL,NULL,4.45,2.19,223,81.32
13306,NULL,NULL,NULL,NULL,4.44,2.19,223,81.32
13307,NULL,NULL,NULL,NULL,4.65,2.19,223,81.32
13308,NULL,NULL,NULL,NULL,4.14,2.19,223,81.32
13309,NULL,NULL,NULL,NULL,5.28,2.19,223,81.32
13310,NULL,NULL,NULL,NULL,4.6,2.19,223,81.32
13311,NULL,NULL,NULL,NULL,4.96,2.18,233,80.49
13312,NULL,NULL,NULL,NULL,4.53,2.18,233,80.49
13313,NULL,NULL,NULL,NULL,4.14,2.18,233,80.49
13314,NULL,NULL,NULL,NULL,4.49,2.17,236,80.23
13315,NULL,NULL,NULL,NULL,4.2,2.17,236,80.23
13316,NULL,NULL,NULL,NULL,4.9,2.17,236,80.23
13317,NULL,NULL,NULL,NULL,4.13,2.17,236,80.23
13318,NULL,NULL,NULL,NULL,4.05,2.16,240,79.9
13319,NULL,NULL,NULL,NULL,5.64,2.16,240,79.9
13320,NULL,NULL,NULL,NULL,5.23,2.16,240,79.9
13321,NULL,NULL,NULL,NULL,4.44,2.16,240,79.9
13322,NULL,NULL,NULL,NULL,4.95,2.16,240,79.9
13323,NULL,NULL,NULL,NULL,4.96,2.16,240,79.9
13324,NULL,NULL,NULL,NULL,4.31,2.16,240,79.9
13325,NULL,NULL,NULL,NULL,4.43,2.16,240,79.9
13326,NULL,NULL,NULL,NULL,5.62,2.16,240,79.9
13327,NULL,NULL,NULL,NULL,4.61,2.15,249,79.15
13328,NULL,NULL,NULL,NULL,4.98,2.15,249,79.15
13329,NULL,NULL,NULL,NULL,5.06,2.15,249,79.15
13330,NULL,NULL,NULL,NULL,4.62,2.15,249,79.15
13331,NULL,NULL,NULL,NULL,5.69,2.15,249,79.15
13332,NULL,NULL,NULL,NULL,4.44,2.15,249,79.15
13333,NULL,NULL,NULL,NULL,4.79,2.15,249,79.15
13334,NULL,NULL,NULL,NULL,4.45,2.15,249,79.15
13335,NULL,NULL,NULL,NULL,5.14,2.14,257,78.48
13336,NULL,NULL,NULL,NULL,4.74,2.14,257,78.48
13337,NULL,NULL,NULL,NULL,4.92,2.14,257,78.48
13338,NULL,NULL,NULL,NULL,3.15,2.13,260,78.22
13339,NULL,NULL,NULL,NULL,4.49,2.13,260,78.22
13340,NULL,NULL,NULL,NULL,5.12,2.13,260,78.22
13341,NULL,NULL,NULL,NULL,4.79,2.13,260,78.22
13342,NULL,NULL,NULL,NULL,5.14,2.13,260,78.22
13343,NULL,NULL,NULL,NULL,4.47,2.12,265,77.81
13344,NULL,NULL,NULL,NULL,4,2.12,265,77.81
13345,NULL,NULL,NULL,NULL,5.11,2.12,265,77.81
13346,NULL,NULL,NULL,NULL,5.38,2.12,265,77.81
13347,NULL,NULL,NULL,NULL,4.97,2.12,265,77.81
13348,NULL,NULL,NULL,NULL,6.29,2.12,265,77.81
13349,NULL,NULL,NULL,NULL,5.37,2.12,265,77.81
13350,NULL,NULL,NULL,NULL,4.84,2.12,265,77.81
13351,NULL,NULL,NULL,NULL,3.83,2.12,265,77.81
13352,NULL,NULL,NULL,NULL,4.74,2.12,265,77.81
13353,NULL,NULL,NULL,NULL,4.6,2.11,275,76.97
13354,NULL,NULL,NULL,NULL,4.51,2.11,275,76.97
13355,NULL,NULL,NULL,NULL,4.78,2.11,275,76.97
13356,NULL,NULL,NULL,NULL,4.74,2.11,275,76.97
13357,NULL,NULL,NULL,NULL,5.25,2.11,275,76.97
13358,NULL,NULL,NULL,NULL,4.77,2.11,275,76.97
13359,NULL,NULL,NULL,NULL,4.28,2.11,275,76.97
13360,NULL,NULL,NULL,NULL,4.04,2.1,282,76.38
13361,NULL,NULL,NULL,NULL,4.25,2.1,282,76.38
13362,NULL,NULL,NULL,NULL,4.85,2.1,282,76.38
13363,NULL,NULL,NULL,NULL,4.98,2.1,282,76.38
13364,NULL,NULL,NULL,NULL,5.13,2.1,282,76.38
13365,NULL,NULL,NULL,NULL,4.83,2.09,287,75.96
13366,NULL,NULL,NULL,NULL,4.66,2.09,287,75.96
13367,NULL,NULL,NULL,NULL,5.04,2.09,287,75.96
13368,NULL,NULL,NULL,NULL,4.77,2.09,287,75.96
13369,NULL,NULL,NULL,NULL,4.19,2.09,287,75.96
13370,NULL,NULL,NULL,NULL,4.39,2.09,287,75.96
13371,NULL,NULL,NULL,NULL,4.4,2.09,287,75.96
13372,NULL,NULL,NULL,NULL,4.63,2.08,294,75.38
13373,NULL,NULL,NULL,NULL,3.06,2.08,294,75.38
13374,NULL,NULL,NULL,NULL,5.42,2.08,294,75.38
13375,NULL,NULL,NULL,NULL,4.05,2.08,294,75.38
13376,NULL,NULL,NULL,NULL,4.38,2.08,294,75.38
13377,NULL,NULL,NULL,NULL,4.47,2.08,294,75.38
13378,NULL,NULL,NULL,NULL,4.14,2.08,294,75.38
13379,NULL,NULL,NULL,NULL,4.36,2.08,294,75.38
13380,NULL,NULL,NULL,NULL,4.12,2.07,302,74.71
13381,NULL,NULL,NULL,NULL,4.04,2.07,302,74.71
13382,NULL,NULL,NULL,NULL,4.88,2.07,302,74.71
13383,NULL,NULL,NULL,NULL,3.96,2.07,302,74.71
13384,NULL,NULL,NULL,NULL,4.61,2.07,302,74.71
13385,NULL,NULL,NULL,NULL,4.12,2.07,302,74.71
13386,NULL,NULL,NULL,NULL,3.73,2.07,302,74.71
13387,NULL,NULL,NULL,NULL,4.82,2.07,302,74.71
13388,NULL,NULL,NULL,NULL,4.89,2.07,302,74.71
13389,NULL,NULL,NULL,NULL,4.85,2.06,311,73.95
13390,NULL,NULL,NULL,NULL,4.31,2.06,311,73.95
13391,NULL,NULL,NULL,NULL,4.75,2.06,311,73.95
13392,NULL,NULL,NULL,NULL,5.09,2.06,311,73.95
13393,NULL,NULL,NULL,NULL,3.87,2.06,311,73.95
13394,NULL,NULL,NULL,NULL,5.23,2.06,311,73.95
13395,NULL,NULL,NULL,NULL,4.16,2.06,311,73.95
13396,NULL,NULL,NULL,NULL,4,2.05,318,73.37
13397,NULL,NULL,NULL,NULL,4.48,2.05,318,73.37
13398,NULL,NULL,NULL,NULL,5.94,2.05,318,73.37
13399,NULL,NULL,NULL,NULL,2.78,2.05,318,73.37
13400,NULL,NULL,NULL,NULL,3.61,2.05,318,73.37
13401,NULL,NULL,NULL,NULL,4.04,2.05,318,73.37
13402,NULL,NULL,NULL,NULL,4.13,2.05,318,73.37
13403,NULL,NULL,NULL,NULL,4.95,2.05,318,73.37
13404,NULL,NULL,NULL,NULL,4.19,2.05,318,73.37
13405,NULL,NULL,NULL,NULL,4.29,2.05,318,73.37
13406,NULL,NULL,NULL,NULL,4.91,2.04,328,72.53
13407,NULL,NULL,NULL,NULL,5.03,2.04,328,72.53
13408,NULL,NULL,NULL,NULL,4.2,2.04,328,72.53
13409,NULL,NULL,NULL,NULL,4.4,2.04,328,72.53
13410,NULL,NULL,NULL,NULL,4.77,2.04,328,72.53
13411,NULL,NULL,NULL,NULL,3.85,2.04,328,72.53
13412,NULL,NULL,NULL,NULL,5.32,2.04,328,72.53
13413,NULL,NULL,NULL,NULL,4.44,2.04,328,72.53
13414,NULL,NULL,NULL,NULL,4.99,2.04,328,72.53
13415,NULL,NULL,NULL,NULL,4.76,2.03,337,71.78
13416,NULL,NULL,NULL,NULL,3.87,2.03,337,71.78
13417,NULL,NULL,NULL,NULL,3.73,2.03,337,71.78
13418,NULL,NULL,NULL,NULL,4.36,2.03,337,71.78
13419,NULL,NULL,NULL,NULL,6.15,2.03,337,71.78
13420,NULL,NULL,NULL,NULL,4.44,2.03,337,71.78
13421,NULL,NULL,NULL,NULL,4.04,2.03,337,71.78
13422,NULL,NULL,NULL,NULL,3.84,2.03,337,71.78
13423,NULL,NULL,NULL,NULL,4.4,2.03,337,71.78
13424,NULL,NULL,NULL,NULL,5.15,2.03,337,71.78
13425,NULL,NULL,NULL,NULL,4.37,2.03,337,71.78
13426,NULL,NULL,NULL,NULL,3.88,2.03,337,71.78
13427,NULL,NULL,NULL,NULL,4.12,2.03,337,71.78
13428,NULL,NULL,NULL,NULL,4.7,2.03,337,71.78
13429,NULL,NULL,NULL,NULL,4.44,2.03,337,71.78
13430,NULL,NULL,NULL,NULL,3,2.02,352,70.52
13431,NULL,NULL,NULL,NULL,4.31,2.02,352,70.52
13432,NULL,NULL,NULL,NULL,4.32,2.02,352,70.52
13433,NULL,NULL,NULL,NULL,4.18,2.02,352,70.52
13434,NULL,NULL,NULL,NULL,5.02,2.02,352,70.52
13435,NULL,NULL,NULL,NULL,3.82,2.02,352,70.52
13436,NULL,NULL,NULL,NULL,3.84,2.02,352,70.52
13437,NULL,NULL,NULL,NULL,3.87,2.02,352,70.52
13438,NULL,NULL,NULL,NULL,4.91,2.02,352,70.52
13439,NULL,NULL,NULL,NULL,4.05,2.02,352,70.52
13440,NULL,NULL,NULL,NULL,4.19,2.02,352,70.52
13441,NULL,NULL,NULL,NULL,3.89,2.01,363,69.6
13442,NULL,NULL,NULL,NULL,3.84,2.01,363,69.6
13443,NULL,NULL,NULL,NULL,4.4,2.01,363,69.6
13444,NULL,NULL,NULL,NULL,4.41,2.01,363,69.6
13445,NULL,NULL,NULL,NULL,4.47,2.01,363,69.6
13446,NULL,NULL,NULL,NULL,4.76,2.01,363,69.6
13447,NULL,NULL,NULL,NULL,5.12,2,369,69.1
13448,NULL,NULL,NULL,NULL,4.18,2,369,69.1
13449,NULL,NULL,NULL,NULL,3.9,2,369,69.1
13450,NULL,NULL,NULL,NULL,3.77,2,369,69.1
13451,NULL,NULL,NULL,NULL,4.65,2,369,69.1
13452,NULL,NULL,NULL,NULL,3.96,2,369,69.1
13453,NULL,NULL,NULL,NULL,5.57,2,369,69.1
13454,NULL,NULL,NULL,NULL,3.71,2,369,69.1
13455,NULL,NULL,NULL,NULL,4.72,2,369,69.1
13456,NULL,NULL,NULL,NULL,5.23,1.99,378,68.34
13457,NULL,NULL,NULL,NULL,4,1.99,378,68.34
13458,NULL,NULL,NULL,NULL,5.22,1.99,378,68.34
13459,NULL,NULL,NULL,NULL,4,1.99,378,68.34
13460,NULL,NULL,NULL,NULL,3.9,1.99,378,68.34
13461,NULL,NULL,NULL,NULL,5.49,1.99,378,68.34
13462,NULL,NULL,NULL,NULL,3.54,1.99,378,68.34
13463,NULL,NULL,NULL,NULL,4.18,1.99,378,68.34
13464,NULL,NULL,NULL,NULL,5.21,1.98,386,67.67
13465,NULL,NULL,NULL,NULL,4.45,1.98,386,67.67
13466,NULL,NULL,NULL,NULL,4.57,1.98,386,67.67
13467,NULL,NULL,NULL,NULL,4.44,1.98,386,67.67
13468,NULL,NULL,NULL,NULL,3.88,1.98,386,67.67
13469,NULL,NULL,NULL,NULL,3.98,1.98,386,67.67
13470,NULL,NULL,NULL,NULL,4.6,1.98,386,67.67
13471,NULL,NULL,NULL,NULL,5.13,1.97,393,67.09
13472,NULL,NULL,NULL,NULL,4.15,1.97,393,67.09
13473,NULL,NULL,NULL,NULL,4.14,1.97,393,67.09
13474,NULL,NULL,NULL,NULL,4.07,1.97,393,67.09
13475,NULL,NULL,NULL,NULL,5.18,1.97,393,67.09
13476,NULL,NULL,NULL,NULL,4.51,1.97,393,67.09
13477,NULL,NULL,NULL,NULL,4,1.97,393,67.09
13478,NULL,NULL,NULL,NULL,4.08,1.97,393,67.09
13479,NULL,NULL,NULL,NULL,3.58,1.97,393,67.09
13480,NULL,NULL,NULL,NULL,4.56,1.97,393,67.09
13481,NULL,NULL,NULL,NULL,4,1.97,393,67.09
13482,NULL,NULL,NULL,NULL,4.34,1.96,404,66.16
13483,NULL,NULL,NULL,NULL,3.97,1.96,404,66.16
13484,NULL,NULL,NULL,NULL,4.02,1.96,404,66.16
13485,NULL,NULL,NULL,NULL,4.05,1.96,404,66.16
13486,NULL,NULL,NULL,NULL,4.02,1.96,404,66.16
13487,NULL,NULL,NULL,NULL,4.98,1.96,404,66.16
13488,NULL,NULL,NULL,NULL,4.04,1.96,404,66.16
13489,NULL,NULL,NULL,NULL,3.97,1.96,404,66.16
13490,NULL,NULL,NULL,NULL,4.12,1.96,404,66.16
13491,NULL,NULL,NULL,NULL,4.07,1.95,413,65.41
13492,NULL,NULL,NULL,NULL,4.62,1.95,413,65.41
13493,NULL,NULL,NULL,NULL,4.09,1.95,413,65.41
13494,NULL,NULL,NULL,NULL,4.55,1.95,413,65.41
13495,NULL,NULL,NULL,NULL,4.7,1.95,413,65.41
13496,NULL,NULL,NULL,NULL,4.1,1.95,413,65.41
13497,NULL,NULL,NULL,NULL,4,1.95,413,65.41
13498,NULL,NULL,NULL,NULL,4.03,1.95,413,65.41
13499,NULL,NULL,NULL,NULL,5.55,1.95,413,65.41
13500,NULL,NULL,NULL,NULL,3.62,1.95,413,65.41
13501,NULL,NULL,NULL,NULL,3.76,1.95,413,65.41
13502,NULL,NULL,NULL,NULL,4.44,1.95,413,65.41
13503,NULL,NULL,NULL,NULL,3.69,1.95,413,65.41
13504,NULL,NULL,NULL,NULL,4.21,1.95,413,65.41
13505,NULL,NULL,NULL,NULL,4.91,1.95,413,65.41
13506,NULL,NULL,NULL,NULL,4.69,1.94,428,64.15
13507,NULL,NULL,NULL,NULL,3.87,1.94,428,64.15
13508,NULL,NULL,NULL,NULL,3.74,1.94,428,64.15
13509,NULL,NULL,NULL,NULL,3.7,1.94,428,64.15
13510,NULL,NULL,NULL,NULL,4.07,1.94,428,64.15
13511,NULL,NULL,NULL,NULL,5.17,1.94,428,64.15
13512,NULL,NULL,NULL,NULL,4.37,1.94,428,64.15
13513,NULL,NULL,NULL,NULL,4.07,1.93,435,63.57
13514,NULL,NULL,NULL,NULL,3.91,1.93,435,63.57
13515,NULL,NULL,NULL,NULL,3.83,1.93,435,63.57
13516,NULL,NULL,NULL,NULL,4.39,1.93,435,63.57
13517,NULL,NULL,NULL,NULL,3.93,1.92,439,63.23
13518,NULL,NULL,NULL,NULL,3.72,1.92,439,63.23
13519,NULL,NULL,NULL,NULL,4.61,1.92,439,63.23
13520,NULL,NULL,NULL,NULL,3.87,1.92,439,63.23
13521,NULL,NULL,NULL,NULL,4.58,1.92,439,63.23
13522,NULL,NULL,NULL,NULL,3.79,1.92,439,63.23
13523,NULL,NULL,NULL,NULL,4.18,1.92,439,63.23
13524,NULL,NULL,NULL,NULL,4.09,1.92,439,63.23
13525,NULL,NULL,NULL,NULL,5.07,1.92,439,63.23
