,week_date,region,platform,segment,customer_type,transactions,sales
13261,16/7/18,AFRICA,Shopify,F1,New,160,23170
13262,16/7/18,AFRICA,Retail,null,New,59384,2484392
13263,16/7/18,AFRICA,Retail,F3,New,60550,2286339
13264,16/7/18,EUROPE,Retail,null,Existing,2872,140295
13265,16/7/18,AFRICA,Retail,F3,Existing,329338,19592163
13266,16/7/18,ASIA,Shopify,C4,New,32,4985
13267,16/7/18,OCEANIA,Retail,F2,New,87220,3223851
13268,16/7/18,EUROPE,Shopify,F2,New,3,478
13269,16/7/18,AFRICA,Shopify,C3,Existing,1549,317372
13270,16/7/18,CANADA,Shopify,C1,New,51,7454
13271,16/7/18,AFRICA,Retail,F1,New,23738,952782
13272,16/7/18,CANADA,Retail,F3,Existing,74079,4435428
13273,16/7/18,AFRICA,Shopify,null,Existing,224,45494
13274,16/7/18,EUROPE,Retail,F1,New,1074,50635
13275,16/7/18,OCEANIA,Retail,F3,New,98053,3493075
13276,16/7/18,CANADA,Shopify,F2,New,65,9938
13277,16/7/18,CANADA,Retail,F1,Existing,22186,1319361
13278,16/7/18,OCEANIA,Retail,null,Existing,38714,1770295
13279,16/7/18,EUROPE,Shopify,null,Existing,15,3638
13280,16/7/18,AFRICA,Shopify,F3,New,71,13730
13281,16/7/18,OCEANIA,Retail,C4,Existing,113585,5885699
13282,16/7/18,OCEANIA,Retail,C2,Existing,121778,5085380
13283,16/7/18,USA,Retail,F1,Existing,34766,2297760
13284,16/7/18,EUROPE,Shopify,C2,Existing,96,28131
13285,16/7/18,OCEANIA,Shopify,C4,New,58,8344
13286,16/7/18,EUROPE,Retail,C4,Existing,4739,261900
13287,16/7/18,SOUTH AMERICA,Retail,C3,Existing,926,44785
13288,16/7/18,ASIA,Retail,null,Guest,1913551,47917365
13289,16/7/18,ASIA,Retail,F2,New,65804,2241386
13290,16/7/18,EUROPE,Shopify,null,Guest,161,38772
13291,16/7/18,EUROPE,Shopify,C3,Existing,103,34727
13292,16/7/18,USA,Retail,F3,New,25033,1030275
13293,16/7/18,EUROPE,Retail,F2,Existing,13155,908024
13294,16/7/18,AFRICA,Shopify,C1,Existing,989,169424
13295,16/7/18,OCEANIA,Retail,C2,New,86646,2521872
13296,16/7/18,USA,Retail,F1,New,11525,531072
13297,16/7/18,EUROPE,Shopify,C2,New,9,2288
13298,16/7/18,SOUTH AMERICA,Retail,F1,Existing,567,30019
13299,16/7/18,USA,Retail,F2,New,26448,1116821
13300,16/7/18,AFRICA,Shopify,null,Guest,2721,479836
13301,16/7/18,ASIA,Retail,C3,New,104798,3347740
13302,16/7/18,USA,Shopify,C3,Existing,943,199334
13303,16/7/18,EUROPE,Retail,C1,Existing,13953,689582
13304,16/7/18,CANADA,Retail,C1,New,30298,825623
13305,16/7/18,ASIA,Retail,F3,Existing,317752,16744769
13306,16/7/18,USA,Retail,C3,Existing,79567,4654428
13307,16/7/18,CANADA,Shopify,C4,Existing,53,10553
13308,16/7/18,EUROPE,Shopify,C1,New,10,2672
13309,16/7/18,SOUTH AMERICA,Shopify,C1,New,11,1644
13310,16/7/18,AFRICA,Retail,C2,New,49046,1577810
13311,16/7/18,OCEANIA,Shopify,null,Guest,5550,996401
13312,16/7/18,AFRICA,Retail,null,Guest,1644749,46882181
13313,16/7/18,CANADA,Retail,F2,New,16164,648380
13314,16/7/18,USA,Shopify,F2,Existing,1479,325375
13315,16/7/18,EUROPE,Retail,F3,New,1756,77945
13316,16/7/18,AFRICA,Shopify,C1,New,154,20146
13317,16/7/18,OCEANIA,Shopify,F1,Existing,2847,571110
13318,9/7/18,CANADA,Retail,F2,New,15539,611498
13319,9/7/18,SOUTH AMERICA,Shopify,F2,Existing,27,5804
13320,9/7/18,OCEANIA,Shopify,C3,Existing,2601,531748
13321,9/7/18,USA,Retail,C2,Existing,32290,1710131
13322,9/7/18,AFRICA,Retail,F1,New,22964,889598
13323,9/7/18,AFRICA,Retail,F3,New,61330,2408783
13324,9/7/18,AFRICA,Shopify,C2,New,188,31570
13325,9/7/18,EUROPE,Shopify,C1,Existing,65,12572
13326,9/7/18,OCEANIA,Retail,C3,New,128296,4461407
13327,9/7/18,OCEANIA,Retail,C2,New,86953,2546080
13328,9/7/18,EUROPE,Shopify,C2,New,6,1237
13329,9/7/18,USA,Retail,C3,New,40649,1674187
13330,9/7/18,CANADA,Shopify,C4,New,7,1235
13331,9/7/18,USA,Shopify,C3,Existing,913,200206
13332,9/7/18,OCEANIA,Retail,C2,Existing,122091,5188811
13333,9/7/18,USA,Retail,F1,Existing,33562,2117864
13334,9/7/18,EUROPE,Shopify,C2,Existing,103,30757
13335,9/7/18,EUROPE,Retail,C4,Existing,4683,264131
13336,9/7/18,OCEANIA,Retail,C1,Existing,201918,7961322
13337,9/7/18,AFRICA,Shopify,F3,Existing,1519,333013
13338,9/7/18,SOUTH AMERICA,Retail,F1,New,243,10557
13339,9/7/18,USA,Retail,F1,New,10767,451747
13340,9/7/18,CANADA,Retail,C2,Existing,16987,779550
13341,9/7/18,ASIA,Retail,C2,Existing,94245,3806530
13342,9/7/18,SOUTH AMERICA,Shopify,C1,New,21,3338
13343,9/7/18,ASIA,Retail,C3,New,105440,3380597
13344,9/7/18,ASIA,Shopify,F1,Existing,1113,207605
13345,9/7/18,ASIA,Shopify,F3,Existing,1009,210058
13346,9/7/18,OCEANIA,Shopify,F1,New,236,38605
13347,9/7/18,EUROPE,Retail,F3,New,1819,76776
13348,9/7/18,AFRICA,Shopify,C1,Existing,1025,180535
13349,9/7/18,EUROPE,Shopify,null,Existing,15,5071
13350,9/7/18,AFRICA,Shopify,C3,Existing,1556,324744
13351,9/7/18,OCEANIA,Shopify,F2,New,396,73310
13352,9/7/18,USA,Retail,null,Guest,575913,18004456
13353,9/7/18,EUROPE,Retail,null,Existing,2695,140580
13354,9/7/18,EUROPE,Shopify,C3,Existing,111,32308
13355,9/7/18,SOUTH AMERICA,Retail,null,Guest,384721,16029504
13356,9/7/18,ASIA,Shopify,F2,New,164,25436
13357,9/7/18,SOUTH AMERICA,Shopify,null,Guest,974,198223
13358,9/7/18,OCEANIA,Shopify,null,Guest,5164,951606
13359,9/7/18,CANADA,Retail,C3,Existing,47653,2548126
13360,9/7/18,AFRICA,Shopify,F1,New,126,20215
13361,9/7/18,USA,Shopify,null,Guest,1332,258847
13362,9/7/18,OCEANIA,Shopify,F2,Existing,4074,863477
13363,9/7/18,USA,Retail,C3,Existing,80431,4734536
13364,9/7/18,SOUTH AMERICA,Retail,C3,Existing,961,47302
13365,9/7/18,OCEANIA,Retail,null,Existing,39188,1790957
13366,9/7/18,AFRICA,Retail,C3,Existing,232234,12422253
13367,9/7/18,CANADA,Retail,C4,New,10723,372186
13368,9/7/18,OCEANIA,Shopify,F1,Existing,2625,517187
13369,9/7/18,ASIA,Retail,F3,Existing,316333,16833185
13370,9/7/18,SOUTH AMERICA,Shopify,C4,Existing,9,1291
13371,9/7/18,AFRICA,Shopify,null,Guest,2598,470909
13372,9/7/18,USA,Shopify,F2,New,123,22621
13373,9/7/18,SOUTH AMERICA,Retail,F3,Existing,985,47624
13374,9/7/18,USA,Retail,F2,New,25891,1128536
13375,9/7/18,USA,Shopify,C1,New,128,18224
13376,9/7/18,EUROPE,Shopify,null,Guest,141,32258
13377,9/7/18,SOUTH AMERICA,Retail,F1,Existing,548,27440
13378,9/7/18,SOUTH AMERICA,Shopify,F2,New,9,1434
13379,9/7/18,ASIA,Shopify,F1,New,115,16874
13380,9/7/18,CANADA,Shopify,null,New,55,8568
13381,9/7/18,ASIA,Shopify,null,Guest,2324,383680
13382,9/7/18,ASIA,Shopify,C1,New,149,20626
13383,9/7/18,AFRICA,Shopify,F2,Existing,2806,581726
13384,9/7/18,CANADA,Retail,F1,Existing,21212,1204045
13385,9/7/18,AFRICA,Retail,null,Existing,29671,1458823
13386,9/7/18,EUROPE,Shopify,C3,New,6,1472
13387,9/7/18,CANADA,Shopify,F1,Existing,373,69898
13388,9/7/18,AFRICA,Shopify,C3,New,190,36377
13389,9/7/18,AFRICA,Retail,null,New,57794,2437629
13390,9/7/18,CANADA,Shopify,C4,Existing,43,7447
13391,9/7/18,CANADA,Retail,null,New,14686,612225
13392,9/7/18,SOUTH AMERICA,Shopify,F3,New,4,860
13393,9/7/18,CANADA,Retail,C1,New,30359,825106
13394,9/7/18,SOUTH AMERICA,Shopify,C1,Existing,43,8774
13395,9/7/18,ASIA,Retail,C1,Existing,143290,5029330
13396,9/7/18,CANADA,Retail,null,Guest,440249,11986225
13397,9/7/18,SOUTH AMERICA,Shopify,C4,New,4,881
13398,9/7/18,AFRICA,Shopify,F1,Existing,1581,305470
13399,9/7/18,USA,Shopify,F2,Existing,1464,322780
13400,9/7/18,EUROPE,Retail,C1,Existing,14096,689909
13401,9/7/18,SOUTH AMERICA,Retail,F3,New,298,11682
13402,9/7/18,ASIA,Shopify,C4,New,31,4124
13403,9/7/18,CANADA,Shopify,F3,Existing,344,69526
13404,9/7/18,ASIA,Shopify,null,New,179,30488
13405,9/7/18,AFRICA,Shopify,C4,Existing,229,43146
13406,9/7/18,SOUTH AMERICA,Retail,F2,Existing,882,49181
13407,9/7/18,ASIA,Retail,F1,Existing,79473,3997972
13408,9/7/18,AFRICA,Retail,null,Guest,1659894,48524433
13409,9/7/18,USA,Shopify,C1,Existing,545,101988
13410,9/7/18,OCEANIA,Shopify,null,Existing,401,78363
13411,9/7/18,EUROPE,Retail,F1,New,1010,46808
13412,9/7/18,SOUTH AMERICA,Shopify,null,Existing,24,5777
13413,9/7/18,CANADA,Retail,C3,New,25188,919591
13414,9/7/18,SOUTH AMERICA,Shopify,C3,Existing,62,13964
13415,9/7/18,SOUTH AMERICA,Retail,C3,New,710,28635
13416,9/7/18,EUROPE,Retail,C4,New,1702,78100
13417,9/7/18,ASIA,Retail,null,New,60083,2147156
13418,9/7/18,CANADA,Shopify,C3,New,53,8367
13419,9/7/18,EUROPE,Retail,C2,New,2699,108038
13420,9/7/18,OCEANIA,Shopify,F3,Existing,2240,484976
13421,9/7/18,OCEANIA,Retail,C3,Existing,263531,13705869
13422,9/7/18,USA,Retail,F3,Existing,112436,7434676
13423,9/7/18,OCEANIA,Shopify,C4,Existing,423,80423
13424,9/7/18,USA,Retail,C1,New,33680,999840
13425,9/7/18,EUROPE,Retail,null,Guest,125486,4352434
13426,9/7/18,CANADA,Shopify,F3,New,23,3549
13427,9/7/18,ASIA,Retail,C1,New,109188,2535291
13428,9/7/18,EUROPE,Retail,F2,Existing,12592,857384
13429,9/7/18,SOUTH AMERICA,Shopify,C3,New,20,4571
13430,9/7/18,EUROPE,Shopify,C4,New,1,220
13431,9/7/18,AFRICA,Shopify,C2,Existing,1423,281581
13432,9/7/18,CANADA,Shopify,F2,Existing,649,132799
13433,9/7/18,EUROPE,Retail,C3,New,4222,190786
13434,9/7/18,USA,Shopify,C4,Existing,109,20623
13435,9/7/18,ASIA,Shopify,C2,New,225,33683
13436,9/7/18,AFRICA,Retail,F3,Existing,329319,19944730
13437,9/7/18,AFRICA,Retail,C2,New,49496,1624945
13438,9/7/18,USA,Shopify,F3,Existing,685,152455
13439,9/7/18,OCEANIA,Shopify,F3,New,134,24251
13440,9/7/18,CANADA,Shopify,F2,New,74,12194
13441,9/7/18,ASIA,Retail,F1,New,28702,966445
13442,9/7/18,AFRICA,Shopify,null,Existing,230,46812
13443,9/7/18,AFRICA,Retail,C3,New,99171,3692500
13444,9/7/18,SOUTH AMERICA,Retail,F2,New,337,15584
13445,9/7/18,OCEANIA,Retail,null,New,76968,2965223
13446,9/7/18,EUROPE,Shopify,null,New,13,2903
13447,9/7/18,ASIA,Retail,F3,New,78510,2648013
13448,9/7/18,CANADA,Shopify,C1,Existing,290,51186
13449,9/7/18,EUROPE,Shopify,C4,Existing,5,938
13450,9/7/18,SOUTH AMERICA,Retail,null,Existing,495,18022
13451,9/7/18,SOUTH AMERICA,Shopify,F1,Existing,30,6734
13452,9/7/18,CANADA,Shopify,C2,New,51,7935
13453,9/7/18,SOUTH AMERICA,Shopify,C2,New,30,6524
13454,9/7/18,ASIA,Retail,C4,New,43091,1318737
13455,9/7/18,ASIA,Retail,F2,New,65943,2241653
13456,9/7/18,OCEANIA,Retail,null,Guest,2423687,64744769
13457,9/7/18,ASIA,Shopify,F2,Existing,1532,304731
13458,9/7/18,USA,Retail,F3,New,24660,1027770
13459,9/7/18,CANADA,Shopify,F1,New,40,6309
13460,9/7/18,AFRICA,Shopify,F2,New,199,34155
13461,9/7/18,USA,Shopify,C4,New,11,2343
13462,9/7/18,SOUTH AMERICA,Retail,C4,Existing,168,10420
13463,9/7/18,ASIA,Retail,C2,New,70591,2023172
13464,9/7/18,EUROPE,Retail,C1,New,4336,142366
13465,9/7/18,OCEANIA,Retail,F1,New,38392,1371394
13466,9/7/18,AFRICA,Retail,C2,Existing,87713,4053481
13467,9/7/18,EUROPE,Shopify,F1,New,5,946
13468,9/7/18,AFRICA,Retail,C4,New,40689,1442609
13469,9/7/18,EUROPE,Retail,null,New,3395,152795
13470,9/7/18,OCEANIA,Retail,F3,Existing,434156,25824442
13471,9/7/18,EUROPE,Shopify,F3,Existing,88,24824
13472,9/7/18,SOUTH AMERICA,Retail,C2,New,596,20725
13473,9/7/18,USA,Retail,F2,Existing,80314,5322402
13474,9/7/18,ASIA,Shopify,null,Existing,156,29500
13475,9/7/18,AFRICA,Retail,F1,Existing,85389,4914862
13476,9/7/18,ASIA,Retail,C3,Existing,188490,8876740
13477,9/7/18,USA,Retail,C4,Existing,29587,1676625
13478,9/7/18,AFRICA,Retail,F2,Existing,242196,14545900
13479,9/7/18,OCEANIA,Shopify,null,New,313,54203
13480,9/7/18,SOUTH AMERICA,Retail,null,New,1875,64589
13481,9/7/18,ASIA,Shopify,F3,New,66,10381
13482,9/7/18,EUROPE,Shopify,F2,New,3,477
13483,9/7/18,EUROPE,Shopify,C1,New,9,1480
13484,9/7/18,ASIA,Shopify,C4,Existing,160,28183
13485,9/7/18,OCEANIA,Retail,F1,Existing,122441,6639593
13486,9/7/18,EUROPE,Shopify,F1,Existing,117,29061
13487,9/7/18,AFRICA,Retail,C1,New,85414,2265833
13488,9/7/18,CANADA,Shopify,null,Existing,51,9909
13489,9/7/18,EUROPE,Retail,C2,Existing,8335,424136
13490,9/7/18,CANADA,Shopify,C1,New,38,4927
13491,9/7/18,CANADA,Retail,C4,Existing,21053,1113254
13492,9/7/18,AFRICA,Retail,C1,Existing,153326,6175153
13493,9/7/18,AFRICA,Shopify,null,New,215,37853
13494,9/7/18,USA,Shopify,C2,New,142,27732
13495,9/7/18,EUROPE,Retail,C3,Existing,14510,836125
13496,9/7/18,SOUTH AMERICA,Shopify,null,New,47,8388
13497,9/7/18,CANADA,Shopify,null,Guest,632,110493
13498,9/7/18,EUROPE,Retail,F3,Existing,16586,1081553
13499,9/7/18,SOUTH AMERICA,Shopify,C2,Existing,104,22076
13500,9/7/18,USA,Retail,C1,Existing,47631,2187703
13501,9/7/18,SOUTH AMERICA,Retail,C1,Existing,2090,61961
13502,9/7/18,CANADA,Retail,F2,Existing,48023,2820253
13503,9/7/18,OCEANIA,Retail,F2,New,86147,3309803
13504,9/7/18,OCEANIA,Shopify,C1,New,280,37964
13505,9/7/18,CANADA,Retail,F1,New,7159,272201
13506,9/7/18,OCEANIA,Shopify,C2,Existing,2711,543196
13507,9/7/18,USA,Shopify,F1,Existing,981,195890
13508,9/7/18,OCEANIA,Shopify,C1,Existing,1673,292606
13509,9/7/18,OCEANIA,Retail,F2,Existing,283329,16913687
13510,9/7/18,EUROPE,Shopify,F2,Existing,143,36222
13511,9/7/18,OCEANIA,Shopify,C4,New,58,7665
13512,9/7/18,OCEANIA,Retail,C4,New,53090,1763892
13513,9/7/18,USA,Shopify,null,New,86,13931
13514,9/7/18,SOUTH AMERICA,Retail,C4,New,178,6618
13515,9/7/18,ASIA,Retail,F2,Existing,183102,9622439
13516,9/7/18,CANADA,Retail,C1,Existing,49593,2178409
13517,9/7/18,AFRICA,Shopify,C4,New,40,6581
13518,9/7/18,SOUTH AMERICA,Retail,C2,Existing,608,24725
13519,9/7/18,CANADA,Shopify,C3,Existing,376,72925
13520,9/7/18,OCEANIA,Shopify,C2,New,421,70702
13521,9/7/18,USA,Shopify,F1,New,97,18037
13522,9/7/18,USA,Shopify,F3,New,50,8314
13523,9/7/18,AFRICA,Retail,C4,Existing,90364,4872679
13524,9/7/18,USA,Shopify,null,Existing,112,26862
13525,9/7/18,USA,Shopify,C3,New,100,17294
13526,9/7/18,ASIA,Shopify,C1,Existing,676,114144
13527,9/7/18,EUROPE,Retail,F2,New,1771,84094
13528,9/7/18,AFRICA,Shopify,F3,New,76,12867
13529,9/7/18,CANADA,Retail,null,Existing,6546,329394
13530,9/7/18,ASIA,Shopify,C2,Existing,1142,209062
13531,9/7/18,USA,Retail,C4,New,15635,593992
13532,9/7/18,ASIA,Shopify,C3,Existing,1051,200194
13533,9/7/18,OCEANIA,Retail,F3,New,97120,3590357
13534,9/7/18,EUROPE,Shopify,F3,New,1,130
13535,9/7/18,ASIA,Retail,null,Guest,1925749,48362188
13536,9/7/18,OCEANIA,Retail,C4,Existing,112540,5962158
13537,9/7/18,OCEANIA,Retail,C1,New,138411,3471373
13538,9/7/18,ASIA,Retail,null,Existing,25149,1080786
13539,9/7/18,CANADA,Retail,C2,New,12536,395419
13540,9/7/18,USA,Shopify,C2,Existing,875,183106
13541,9/7/18,ASIA,Retail,C4,Existing,78809,3737094
13542,9/7/18,AFRICA,Retail,F2,New,63152,2477712
13543,9/7/18,AFRICA,Shopify,C1,New,171,24155
13544,9/7/18,USA,Retail,null,New,20597,929240
13545,9/7/18,SOUTH AMERICA,Shopify,F1,New,4,950
13546,9/7/18,SOUTH AMERICA,Retail,C1,New,1869,42746
13547,9/7/18,USA,Retail,C2,New,22555,822964
13548,9/7/18,USA,Retail,null,Existing,10164,542330
13549,9/7/18,CANADA,Retail,F3,Existing,71539,4286062
13550,9/7/18,ASIA,Shopify,C3,New,173,27277
13551,9/7/18,EUROPE,Retail,F1,Existing,6381,404799
13552,9/7/18,CANADA,Retail,F3,New,17253,659369
13553,9/7/18,SOUTH AMERICA,Shopify,F3,Existing,19,3658
13554,9/7/18,OCEANIA,Shopify,C3,New,347,61327
13555,9/7/18,CANADA,Shopify,C2,Existing,356,65359
13556,2/7/18,OCEANIA,Shopify,null,New,355,61516
13557,2/7/18,EUROPE,Retail,C2,Existing,8303,417290
13558,2/7/18,EUROPE,Shopify,C4,New,1,311
13559,2/7/18,SOUTH AMERICA,Retail,null,New,1761,58179
13560,2/7/18,SOUTH AMERICA,Retail,C2,New,649,20606
13561,2/7/18,CANADA,Shopify,null,Existing,46,8640
13562,2/7/18,CANADA,Retail,C4,Existing,20832,1103996
13563,2/7/18,AFRICA,Retail,C1,New,85278,2261211
13564,2/7/18,USA,Shopify,C1,New,113,16067
13565,2/7/18,SOUTH AMERICA,Shopify,C3,New,21,3976
13566,2/7/18,CANADA,Retail,null,New,14296,595119
13567,2/7/18,ASIA,Shopify,C2,New,243,35136
13568,2/7/18,SOUTH AMERICA,Shopify,null,Existing,21,4940
13569,2/7/18,ASIA,Retail,F2,Existing,178312,9579773
13570,2/7/18,USA,Retail,C1,Existing,46621,2101076
13571,2/7/18,CANADA,Shopify,C2,New,71,10932
13572,2/7/18,CANADA,Shopify,C3,New,63,10532
13573,2/7/18,SOUTH AMERICA,Shopify,F1,New,5,1028
13574,2/7/18,AFRICA,Retail,C4,New,40997,1458781
13575,2/7/18,AFRICA,Shopify,null,New,191,34843
13576,2/7/18,SOUTH AMERICA,Shopify,F3,Existing,17,3594
13577,2/7/18,OCEANIA,Shopify,C2,New,461,72197
13578,2/7/18,USA,Shopify,F1,New,102,17549
13579,2/7/18,ASIA,Retail,C1,New,108262,2488231
13580,2/7/18,EUROPE,Retail,F3,Existing,16482,1064605
13581,2/7/18,ASIA,Shopify,C1,Existing,682,114424
13582,2/7/18,USA,Retail,C1,New,33147,972231
13583,2/7/18,AFRICA,Shopify,C1,New,170,21479
13584,2/7/18,SOUTH AMERICA,Shopify,C1,New,12,2060
13585,2/7/18,SOUTH AMERICA,Retail,C4,Existing,184,9815
13586,2/7/18,USA,Shopify,F3,Existing,675,150798
13587,2/7/18,AFRICA,Shopify,C4,New,47,8538
13588,2/7/18,EUROPE,Shopify,null,New,10,3391
13589,2/7/18,SOUTH AMERICA,Shopify,F2,New,12,1738
13590,2/7/18,CANADA,Retail,null,Existing,6171,312208
13591,2/7/18,OCEANIA,Shopify,C3,New,351,58519
13592,2/7/18,AFRICA,Retail,C3,Existing,231863,12400256
13593,2/7/18,EUROPE,Retail,F2,New,1829,90096
13594,2/7/18,USA,Retail,C3,New,40596,1668196
13595,2/7/18,OCEANIA,Shopify,C1,New,277,36824
13596,2/7/18,SOUTH AMERICA,Retail,C3,New,797,29844
13597,2/7/18,CANADA,Retail,C4,New,10885,378137
13598,2/7/18,SOUTH AMERICA,Shopify,C4,Existing,6,805
13599,2/7/18,CANADA,Shopify,C3,Existing,393,72772
13600,2/7/18,USA,Retail,C2,New,22341,823945
13601,2/7/18,CANADA,Shopify,F1,Existing,429,78681
13602,2/7/18,OCEANIA,Shopify,C1,Existing,1662,298344
13603,2/7/18,SOUTH AMERICA,Retail,F3,New,335,12688
13604,2/7/18,OCEANIA,Shopify,F3,New,165,26988
13605,2/7/18,OCEANIA,Retail,C4,New,53960,1772871
13606,2/7/18,CANADA,Shopify,C2,Existing,368,66012
13607,2/7/18,ASIA,Shopify,F1,New,135,19694
13608,2/7/18,CANADA,Retail,C1,Existing,49508,2162174
13609,2/7/18,AFRICA,Shopify,F2,Existing,2855,587483
13610,2/7/18,USA,Shopify,C4,Existing,98,21970
13611,2/7/18,USA,Retail,null,New,19613,882433
13612,2/7/18,AFRICA,Shopify,C3,New,186,31410
13613,2/7/18,USA,Shopify,C2,Existing,820,172531
13614,2/7/18,CANADA,Shopify,F3,Existing,356,72305
13615,2/7/18,ASIA,Shopify,C1,New,156,19430
13616,2/7/18,ASIA,Shopify,null,Guest,2401,392751
13617,2/7/18,ASIA,Retail,C4,Existing,79747,3734124
13618,2/7/18,EUROPE,Retail,null,New,3290,151164
13619,2/7/18,EUROPE,Shopify,F2,Existing,141,35977
13620,2/7/18,ASIA,Retail,F3,New,78874,2657739
13621,2/7/18,SOUTH AMERICA,Retail,C1,Existing,2048,61358
13622,2/7/18,ASIA,Retail,C4,New,44303,1321934
13623,2/7/18,SOUTH AMERICA,Retail,C1,New,1867,44909
13624,2/7/18,AFRICA,Shopify,C2,New,197,32363
13625,2/7/18,USA,Shopify,F3,New,38,6701
13626,2/7/18,OCEANIA,Retail,null,New,74978,2829134
13627,2/7/18,SOUTH AMERICA,Shopify,null,Guest,850,167142
13628,2/7/18,EUROPE,Retail,C4,New,1761,77161
13629,2/7/18,AFRICA,Shopify,F3,New,96,17367
13630,2/7/18,CANADA,Retail,null,Guest,434285,11773858
13631,2/7/18,EUROPE,Shopify,F2,New,5,2017
13632,2/7/18,EUROPE,Retail,C3,New,4362,193448
13633,2/7/18,AFRICA,Retail,null,New,56933,2409638
13634,2/7/18,ASIA,Retail,C1,Existing,142269,4965183
13635,2/7/18,OCEANIA,Retail,F3,New,95767,3414909
13636,2/7/18,EUROPE,Shopify,F3,New,1,75
13637,2/7/18,AFRICA,Shopify,C3,Existing,1543,317247
13638,2/7/18,AFRICA,Retail,F1,Existing,84592,4873913
13639,2/7/18,CANADA,Shopify,F2,Existing,694,138990
13640,2/7/18,USA,Shopify,C2,New,140,24498
13641,2/7/18,EUROPE,Retail,C3,Existing,14493,823507
13642,2/7/18,OCEANIA,Shopify,F2,Existing,3579,732475
13643,2/7/18,USA,Shopify,null,Guest,1288,243203
13644,2/7/18,SOUTH AMERICA,Retail,F3,Existing,1116,55827
13645,2/7/18,USA,Shopify,C3,New,122,23875
13646,2/7/18,EUROPE,Retail,null,Guest,124015,4199507
13647,2/7/18,EUROPE,Retail,C1,New,4394,140318
13648,2/7/18,ASIA,Shopify,C3,New,165,25804
13649,2/7/18,USA,Shopify,null,Existing,109,25516
13650,2/7/18,ASIA,Retail,null,New,58820,2114505
13651,2/7/18,AFRICA,Retail,C4,Existing,91143,4948129
13652,2/7/18,EUROPE,Retail,F1,Existing,6296,391032
13653,2/7/18,CANADA,Retail,F3,Existing,72624,4301452
13654,2/7/18,OCEANIA,Retail,F3,Existing,423685,24254378
13655,2/7/18,ASIA,Retail,null,Existing,23375,1004596
13656,2/7/18,CANADA,Retail,C1,New,29399,798980
13657,2/7/18,SOUTH AMERICA,Retail,F2,Existing,945,45067
13658,2/7/18,AFRICA,Shopify,C4,Existing,249,47126
13659,2/7/18,ASIA,Retail,C2,New,71215,2011882
13660,2/7/18,USA,Retail,C4,Existing,29820,1705994
13661,2/7/18,SOUTH AMERICA,Shopify,F1,Existing,28,6484
13662,2/7/18,EUROPE,Retail,F2,Existing,12339,824361
13663,2/7/18,EUROPE,Shopify,C1,Existing,66,12104
13664,2/7/18,CANADA,Shopify,C1,Existing,308,51161
13665,2/7/18,SOUTH AMERICA,Retail,C2,Existing,609,24549
13666,2/7/18,SOUTH AMERICA,Shopify,C4,New,3,418
13667,2/7/18,USA,Retail,F2,Existing,75825,4721225
13668,2/7/18,CANADA,Shopify,C4,Existing,47,8281
13669,2/7/18,USA,Retail,C4,New,15730,602088
13670,2/7/18,SOUTH AMERICA,Shopify,C1,Existing,39,8221
13671,2/7/18,OCEANIA,Retail,F2,Existing,267183,14914829
13672,2/7/18,OCEANIA,Retail,F1,Existing,119594,6363287
13673,2/7/18,EUROPE,Shopify,F1,Existing,107,24290
13674,2/7/18,AFRICA,Shopify,F1,New,122,18812
13675,2/7/18,AFRICA,Retail,F2,Existing,236346,14472389
13676,2/7/18,CANADA,Retail,C2,Existing,17137,783794
13677,2/7/18,OCEANIA,Retail,C3,Existing,263158,13526914
13678,2/7/18,EUROPE,Shopify,C3,Existing,88,29442
13679,2/7/18,AFRICA,Shopify,C1,Existing,965,161419
13680,2/7/18,OCEANIA,Shopify,C4,Existing,427,81007
13681,2/7/18,CANADA,Retail,F2,Existing,50344,2903970
13682,2/7/18,AFRICA,Retail,F3,Existing,327566,19856184
13683,2/7/18,OCEANIA,Retail,F2,New,83569,3030975
13684,2/7/18,SOUTH AMERICA,Shopify,null,New,45,8383
13685,2/7/18,AFRICA,Shopify,F2,New,226,40597
13686,2/7/18,SOUTH AMERICA,Retail,F2,New,371,15915
13687,2/7/18,CANADA,Retail,F3,New,16957,641145
13688,2/7/18,ASIA,Shopify,C3,Existing,1086,207980
13689,2/7/18,USA,Retail,F3,New,24189,999039
13690,2/7/18,AFRICA,Shopify,C2,Existing,1410,271097
13691,2/7/18,AFRICA,Retail,C3,New,99835,3721612
13692,2/7/18,USA,Retail,F3,Existing,109036,6992004
13693,2/7/18,OCEANIA,Retail,C3,New,129209,4421584
13694,2/7/18,EUROPE,Shopify,C3,New,4,981
13695,2/7/18,OCEANIA,Shopify,F1,New,258,44734
13696,2/7/18,EUROPE,Retail,null,Existing,2461,121519
13697,2/7/18,USA,Shopify,F2,New,136,24133
13698,2/7/18,CANADA,Shopify,C4,New,10,1257
13699,2/7/18,CANADA,Retail,C3,Existing,47600,2525138
13700,2/7/18,OCEANIA,Shopify,F2,New,348,61291
13701,2/7/18,OCEANIA,Shopify,null,Guest,5008,907660
13702,2/7/18,CANADA,Retail,F1,Existing,21262,1191148
